2006/07,"February 26, 2007",Detroit Red Wings,Kyle Calder,Chicago Blackhawks,Jason Williams
2006/07,"February 26, 2007",Chicago Blackhawks,Kyle Calder,Philadelphia Flyers,"Lasse Kukkonen
2007 3rd round pick (#66-Garrett Klotz)"
2006/07,"February 25, 2007",Montreal Canadiens,"Josh Gorges
2007 1st round pick (#22-Max Pacioretty)",San Jose Sharks,"Craig Rivet
2008 5th round pick (#146-Julien Demers)"
2006/07,"February 25, 2007",St. Louis Blues,"Glen Metropolit
2007 1st round pick (#24-Mikael Backlund) 
2007 3rd round pick (#85-Brett Sonne) 
2008 2nd round pick (#33-Philip McRae) 
2008 conditional 1st round pick (if Thrashers re-sign Tkachuk for 2007-08) (not exercised)",Atlanta Thrashers,Keith Tkachuk
2006/07,"February 24, 2007",Anaheim Ducks,"Gerald Coleman
2007 1st round pick (#16-Colton Gillies)",Tampa Bay Lightning,"Shane O`Brien
2007 3rd round pick (#75-Luca Cunti)"
2006/07,"February 24, 2007",Atlanta Thrashers,Alexei Zhitnik,Philadelphia Flyers,Braydon Coburn
2006/07,"February 23, 2007",Columbus Blue Jackets,2008 5th round pick (#135-Tomas Kubalik),Carolina Hurricanes,Anson Carter
2006/07,"February 23, 2007",Dallas Stars,Shane Endicott,Anaheim Ducks,future considerations
2006/07,"February 18, 2007",Edmonton Oilers,Denis Grebeshkov,New York Islanders,"Marc-Andre Bergeron
2008 3rd round pick (#73-Kirill Petrov)"
2006/07,"February 16, 2007",New Jersey Devils,2007 3rd round pick,San Jose Sharks,Alexander Korolyuk
2006/07,"February 15, 2007",Nashville Predators,Peter Forsberg,Philadelphia Flyers,"Ryan Parent
 Scottie Upshall
2007 1st round pick (#23-Jonathon Blum)
2007 3rd round pick (#84-Phil Desimone)"
2006/07,"February 12, 2007",Arizona Coyotes,"Mattias Tjarnqvist
2007 1st round pick (#21-Riley Nash)",Dallas Stars,Ladislav Nagy
2006/07,"February 10, 2007",Boston Bruins,"Andrew Ference
 Chuck Kobasew",Calgary Flames,"Wayne Primeau
 Brad Stuart
2008 conditional 4th round pick (if Stuart doesn't re-sign with Flames) (#114-T.J. Brodie)"
2006/07,"February 9, 2007",Nashville Predators,Eric Belanger,Carolina Hurricanes,Josef Vasicek
2006/07,"February 9, 2007",Nashville Predators,Vitaly Vishnevski,Atlanta Thrashers,Eric Belanger
2006/07,"February 9, 2007",Minnesota Wild,Adam Hall,New York Rangers,Pascal Dupuis
2006/07,"February 5, 2007",Los Angeles Kings,"Jason Ward
2008 conditional 3rd round pick (if the Kings fail to sign Jan Marek this year) (#81-Corey Fienhage) 
rights to Jan Marek 
rights to Marc-Andre Cliche",New York Rangers,"Sean Avery
rights to John Seymour"
2006/07,"February 3, 2007",Boston Bruins,Brandon Bochenski,Chicago Blackhawks,"Kris Versteeg
2008 conditional 5th round pick (if Bochenski plays more than 80 NHL games between the day of the trade and the end of the 2007-08 season) (not exercised)"
2006/07,"February 1, 2007",Boston Bruins,2008 conditional 3rd or 4th round pick (conditional if Jurcina averages at least 20 mpg in 2007-08) (#114-T.J. Brodie),Washington Capitals,Milan Jurcina
2006/07,"February 1, 2007",Tampa Bay Lightning,"Stephen Baby
 Kyle Wanvig",Atlanta Thrashers,"Andy Delmore
 Andre Deveaux"
2006/07,"January 29, 2007",Los Angeles Kings,"Jamie Lundmark
2007 4th round pick (#109-Dwight King) 
2008 2nd round pick (#48-Mitch Wahl)",Calgary Flames,Craig Conroy
2006/07,"January 26, 2007",Anaheim Ducks,"Mark Hartigan
 Joe Motzko
2007 4th round pick (#98-Sebastian Stefaniszin)",Columbus Blue Jackets,"Curtis Glencross
 Zenon Konopka
2007 or 2008 7th round pick (Ducks option) (2007 #211-Trent Vogelhuber)"
2006/07,"January 26, 2007",Anaheim Ducks,Shane Endicott,Nashville Predators,Chris Durno
2006/07,"January 24, 2007",Anaheim Ducks,Joe Rullier,Vancouver Canucks,Colby Genoway
2006/07,"January 20, 2007",Los Angeles Kings,2008 4th round pick (#92-Samuel Groulx),Tampa Bay Lightning,Ryan Munce
2006/07,"January 16, 2007",Boston Bruins,2007 5th round pick (#130-Denis Reul),St. Louis Blues,Yan Stastny
2006/07,"January 8, 2007",Arizona Coyotes,Kevyn Adams,Carolina Hurricanes,Dennis Seidenberg
2006/07,"January 5, 2007",New York Islanders,Tomas Malec,Ottawa Senators,Matt Koalska
2006/07,"January 3, 2007",Anaheim Ducks,Richard Jackman,Florida Panthers,2007 conditional pick (#181-Corey Syvret)
2006/07,"January 3, 2007",Arizona Coyotes,Alexei Kaigorodov,Ottawa Senators,Mike Comrie
2006/07,"December 28, 2006",Anaheim Ducks,"Sebastien Caron
 Chris Durno
 Matt Keith",Chicago Blackhawks,"Pierre-Alexandre Parenteau
 Bruno St. Jacques"
2006/07,"December 20, 2006",Philadelphia Flyers,Mike York,New York Islanders,"Randy Robitaille
2008 5th round pick (#148-Matt Martin)"
2006/07,"December 19, 2006",Boston Bruins,future considerations,Pittsburgh Penguins,Wade Brookbank
2006/07,"December 16, 2006",Philadelphia Flyers,Alexei Zhitnik,New York Islanders,"Freddy Meyer
2007 3rd round pick or 2008 2nd round pick (2007 #62-Mark Katic)"
2006/07,"December 15, 2006",Montreal Canadiens,Mathieu Biron,San Jose Sharks,Patrick Traverse
2006/07,"November 29, 2006",Columbus Blue Jackets,Derrick Walser,Carolina Hurricanes,Mark Flood
2006/07,"November 27, 2006",Toronto Maple Leafs,"Tyson Nash
2007 4th round pick (#99-Matt Frattin)",Arizona Coyotes,Mikael Tellqvist
2006/07,"November 21, 2006",Carolina Hurricanes,"2008 conditional 5th round pick (if Isbister plays more than 40 games in the remaining 06-07 season) (not exercised) 
rights to Jakub Petruzalek",New York Rangers,Brad Isbister
2006/07,"November 14, 2006",Boston Bruins,Philippe Sauve,Arizona Coyotes,Tyler Redenbach
2006/07,"November 13, 2006",Boston Bruins,"Stanislav Chistov
Ducks option to swap 2008 4th round picks (relinquished in subsequent trade)",Anaheim Ducks,"2007 or 2008 (Ducks option) 3rd round pick (2007 #63-Maxime Macenauer)
Ducks option to swap 2008 4th round picks (relinquished in subsequent trade)"
2006/07,"November 13, 2006",Anaheim Ducks,"George Parros
2007 3rd round pick (#75-Luca Cunti)",Colorado Avalanche,"2007 2nd round pick (#55-T.J. Galiardi)
2007 3rd round pick (#91-Tyson Sexsmith)"
2006/07,"November 13, 2006",Anaheim Ducks,"2007 4th round pick (#92-Justin Vaive) 
future considerations",Philadelphia Flyers,Todd Fedoruk
2006/07,"November 9, 2006",Tampa Bay Lightning,Daniel Corso,Philadelphia Flyers,Darren Reid
2006/07,"October 25, 2006",Columbus Blue Jackets,Ryan Caldwell,New York Islanders,Eric Boguniecki
2006/07,"October 1, 2006",New Jersey Devils,"Jim Fahey
 Alexander Korolyuk",San Jose Sharks,"Vladimir Malakhov
conditional 1st round pick (2007 #26-David Perron)"
2006/07,"September 30, 2006",Montreal Canadiens,"Janne Niinimaa
2007 5th round pick (#142-Andrew Conboy)",Dallas Stars,"Mike Ribeiro
2008 6th round pick (#176-Matthew Tassone)"
2006/07,"September 29, 2006",Los Angeles Kings,"Oleg Tverdovsky
 Jack Johnson",Carolina Hurricanes,"Tim Gleason
 Eric Belanger"
2006/07,"September 12, 2006",Vancouver Canucks,Drew MacIntyre,Detroit Red Wings,future considerations
2006/07,"August 17, 2006",Anaheim Ducks,"Karl Stewart
2007 2nd round pick (#55-T.J. Galiardi) 
2008 conditional 4th round pick (not exercised)",Atlanta Thrashers,Vitaly Vishnevski
2006/07,"August 4, 2006",Chicago Blackhawks,Michal Handzus,Philadelphia Flyers,Kyle Calder
2006/07,"August 2, 2006",Chicago Blackhawks,rights to Vaclav Pletka,Philadelphia Flyers,Eric Meloche
2006/07,"July 20, 2006",San Jose Sharks,2007 2nd round pick (#41-Kevin Marshall),Pittsburgh Penguins,"Patrick Ehelechner
 Nils Ekman"
2006/07,"July 19, 2006",Nashville Predators,2007 3rd round pick (#81-Ryan Thang),Pittsburgh Penguins,"Libor Pivko
rights to Dominic Moore"
2006/07,"July 19, 2006",Nashville Predators,Dominic Moore,New York Rangers,Adam Hall
2006/07,"July 18, 2006",Nashville Predators,Josef Vasicek,Carolina Hurricanes,Scott Walker
2006/07,"July 14, 2006",Buffalo Sabres,2007 4th round pick (#116-Keith Aulie),Vancouver Canucks,rights to Taylor Pyatt
2006/07,"July 12, 2006",Montreal Canadiens,2007 3rd round pick (#65-Olivier Fortier),Washington Capitals,Richard Zednik
2006/07,"July 12, 2006",Montreal Canadiens,Mike Johnson,Arizona Coyotes,2007 4th round pick (#103-Vladimir Ruzicka)
2006/07,"July 10, 2006",Buffalo Sabres,2007 7th round pick (#187-Nick Eno),Edmonton Oilers,Jan Hejda
2006/07,"July 9, 2006",Chicago Blackhawks,"Martin Havlat
 Bryan Smolinski",Ottawa Senators,"Michal Barinka
 Josh Hennessy
 Tom Preissing
2008 2nd round pick (#42-Patrick Wiercioch)"
2006/07,"July 9, 2006",San Jose Sharks,Mark Bell,Chicago Blackhawks,"Josh Hennessy
 Tom Preissing"
2006/07,"July 5, 2006",Los Angeles Kings,Dan Cloutier,Vancouver Canucks,"2007 2nd round pick (#33-Taylor Ellington)
future considerations (2009 conditional 3rd round pick (if Kings re-sign Cloutier after 2005-06 season) (#66-Brayden McNabb))"
2006/07,"July 3, 2006",Anaheim Ducks,Chris Pronger,Edmonton Oilers,"Joffrey Lupul
 Ladislav Smid
2007 1st round pick (#30-Nick Ross)
2008 2nd round pick (#53-Travis Hamonic)
2008 conditional 1st round pick (if Ducks reach 2006-07 finals) (#22-Jordan Eberle)"
2006/07,"July 2, 2006",Dallas Stars,Darryl Sydor,Tampa Bay Lightning,2008 4th round pick (#119-Derek Grant)
2006/07,"June 30, 2006",Columbus Blue Jackets,"Fredrik Modin
 Fredrik Norrena",Tampa Bay Lightning,Marc Denis
2006/07,"June 26, 2006",Boston Bruins,"Paul Mara
2007 or 2008 3rd round pick (2007 #63-Maxime Macenauer)",Arizona Coyotes,"Nick Boynton
2007 4th round pick (#99-Matt Frattin)"
2006/07,"June 24, 2006",New Jersey Devils,"2006 1st round pick (#30-Matthew Corrente) 
2006 3rd round pick (#77-Vladimir Zharkov)",St. Louis Blues,2006 1st round pick (#25-Patrik Berglund)
2006/07,"June 24, 2006",Calgary Flames,Alex Tanguay,Colorado Avalanche,"Jordan Leopold
2006 2nd round pick (#59-Codey Burki)
2007 conditional pick (2007 #49-Trevor Cann)"
2006/07,"June 24, 2006",Montreal Canadiens,2006 3rd round pick (#66-Ryan White),Philadelphia Flyers,"2006 3rd round pick (#79-Jonathan Matsumoto)
2006 4th round pick (#109-Jakub Kovar)"
2006/07,"June 24, 2006",Arizona Coyotes,2006 3rd round pick (#88-Jonas Ahnelov),New York Islanders,"2006 4th round pick (#115-Tomas Marcinko)
2006 4th round pick (#119-Doug Rogers)"
2006/07,"June 24, 2006",Boston Bruins,2006 3rd round pick (#71-Brad Marchand),New York Islanders,"2006 4th round pick (#98-James Delory)
2006 5th round pick (#126-Shane Sims)"
2006/07,"June 24, 2006",Colorado Avalanche,2006 4th round pick (#110-Kevin Montgomery),New York Islanders,"2006 5th round pick (#141-Kim Johansson)
2006 6th round pick (#171-Brian Day)"
2006/07,"June 24, 2006",Los Angeles Kings,2007 7th round pick (#188-Matt Fillier),Columbus Blue Jackets,2006 7th round pick (#194-Matt Marquardt)
2006/07,"June 24, 2006",Toronto Maple Leafs,2006 6th round pick (#161-Viktor Stalberg),Arizona Coyotes,"2006 7th round pick (#188-Chris Frank)
2006 7th round pick (#196-Benn Ferriero)"
2006/07,"June 24, 2006",Toronto Maple Leafs,Andrew Raycroft,Boston Bruins,rights to Tuukka Rask
2006/07,"June 24, 2006",Toronto Maple Leafs,"2006 4th round pick (#111-Korbinian Holzer) 
2006 4th round pick (#99-James Reimer)",Chicago Blackhawks,2006 3rd round pick (#76-Tony Lagerstrom)
2006/07,"June 24, 2006",Chicago Blackhawks,2008 6th round pick (#160-Luke Witkowski),Florida Panthers,Craig Anderson
2006/07,"June 24, 2006",Florida Panthers,2006 4th round pick (#116-Derrick Lapoint),Pittsburgh Penguins,2007 4th round pick (#101-Matt Rust)
2006/07,"June 24, 2006",Los Angeles Kings,"2006 4th round pick (#114-Niclas Andersen) 
2006 5th round pick (#144-Martin Nolet)",New York Rangers,2006 4th round pick (#104-David Kveton)
2006/07,"June 24, 2006",Washington Capitals,2007 4th round pick (#108-Brett Bruneteau),New York Rangers,2006 5th round pick (#137-Tomas Zaborsky)
2006/07,"June 24, 2006",Arizona Coyotes,"2006 1st round pick (#29-Chris Summers) 
2006 5th round pick (#152-Jordan Bendfeld)",Detroit Red Wings,"2006 2nd round pick (#41-Cory Emmerton)
2006 2nd round pick (#47-Shawn Matthias)"
2006/07,"June 24, 2006",San Jose Sharks,2006 4th round pick (#98-James Delory),New York Islanders,"2006 4th round pick (#108-Jase Weslosky)
2006 6th round pick (#173-Stefan Ridderwall)"
2006/07,"June 24, 2006",Montreal Canadiens,"2006 1st round pick (#20-David Fischer) 
2006 2nd round pick (#53-Mathieu Carle)",San Jose Sharks,2006 1st round pick (#16-Ty Wishart)
2006/07,"June 24, 2006",San Jose Sharks,2006 2nd round pick (#36-Jamie McGinn),Columbus Blue Jackets,"2006 3rd round pick (#85-Tommy Sestito)
2006 4th round pick (#113-Ben Wright)
2007 2nd round pick (#53-Will Weber)"
2006/07,"June 24, 2006",Dallas Stars,"Jaroslav Modry
 Patrik Stefan",Atlanta Thrashers,"Niko Kapanen
2006 7th round pick (#210-Will O'Neill)"
2006/07,"June 24, 2006",Edmonton Oilers,2006 3rd round pick (#75-Theo Peckham),Atlanta Thrashers,"2006 3rd round pick (#80-Michael Forney)
2006 7th round pick (#200-Arturs Kulda)"
2006/07,"June 24, 2006",Los Angeles Kings,"Patrick O`Sullivan
2006 1st round pick (#17-Trevor Lewis)",Minnesota Wild,Pavol Demitra
2006/07,"June 23, 2006",Vancouver Canucks,"Lukas Krajicek
 Roberto Luongo
2006 6th round pick (#163-Sergei Shirokov)",Florida Panthers,"Bryan Allen
 Alex Auld
 Todd Bertuzzi
2007 conditional 6th round pick (not exercised)"
2006/07,"June 15, 2006",Toronto Maple Leafs,2006 7th round pick (#188-Chris Frank),Boston Bruins,rights to Petr Tenkrat
2006/07,"June 14, 2006",Dallas Stars,rights to Michael Green,New York Rangers,future considerations
2006/07,"June 14, 2006",Vancouver Canucks,"Tommi Santala
2007 5th round pick (#145-Charles-Antoine Messier)",Atlanta Thrashers,2007 conditional 4th round pick (#115-Niklas Lucenius)
2006/07,"June 14, 2006",Minnesota Wild,Petteri Nummelin,Atlanta Thrashers,2007 conditional 3rd round pick (2007 #67-Spencer Machacek)
2006/07,"June 1, 2006",San Jose Sharks,2007 6th round pick (2007 #165-Patrik Zackrisson),Colorado Avalanche,rights to Michael Vernace
2007/08,"April 7, 2008",Montreal Canadiens,Olivier Latendresse,Arizona Coyotes,Cory Urquhart
2007/08,"February 28, 2008",Arizona Coyotes,Steven Goertzen,Columbus Blue Jackets,Nate DiCasmirro
2007/08,"February 26, 2008",Columbus Blue Jackets,"2008 or 2009 conditional 1st round pick (2008 if Avalanche make 2008 playoffs otherwise 2009) (2008 #19-Luca Sbisa) 
2009 conditional 4th round pick (if Avalanche re-sign Foote) (#94-David Savard)",Colorado Avalanche,Adam Foote
2007/08,"February 26, 2008",Vancouver Canucks,Matt Pettinger,Washington Capitals,Matt Cooke
2007/08,"February 26, 2008",Montreal Canadiens,2009 2nd round pick (#45-Jeremy Morin),Washington Capitals,Cristobal Huet
2007/08,"February 26, 2008",Columbus Blue Jackets,rights to Theo Ruth,Washington Capitals,Sergei Fedorov
2007/08,"February 26, 2008",New Jersey Devils,Bryce Salvador,St. Louis Blues,Cam Janssen
2007/08,"February 26, 2008",Chicago Blackhawks,Andrew Ladd,Carolina Hurricanes,Tuomo Ruutu
2007/08,"February 26, 2008",Anaheim Ducks,Marc-Andre Bergeron,New York Islanders,2008 3rd round pick (#73-Kirill Petrov)
2007/08,"February 26, 2008",Los Angeles Kings,2008 7th round pick (#185-Paul Karpowich),Anaheim Ducks,Jean-Sebastien Aubin
2007/08,"February 26, 2008",Anaheim Ducks,Jay Leach,Tampa Bay Lightning,"Brandon Segal
2008 7th round pick (#203-David Carle)"
2007/08,"February 26, 2008",Toronto Maple Leafs,2008 3rd round pick (#70-James Livingston),Florida Panthers,Chad Kilger
2007/08,"February 26, 2008",Toronto Maple Leafs,2008 5th round pick (#130-Jerome Flaake),Florida Panthers,Wade Belak
2007/08,"February 26, 2008",Colorado Avalanche,Ruslan Salei,Florida Panthers,"Karlis Skrastins
2008 3rd round pick (#80-Adam Comrie)"
2007/08,"February 26, 2008",Toronto Maple Leafs,"2008 2nd round pick (#60-Jimmy Hayes) 
2009 5th round pick (#150-Andy (Grandson) Bathgate)",Pittsburgh Penguins,Hal Gill
2007/08,"February 26, 2008",Nashville Predators,Jan Hlavac,Tampa Bay Lightning,2008 7th round pick (#196-Joacim Eriksson)
2007/08,"February 26, 2008",Anaheim Ducks,future considerations,Nashville Predators,Brandon Bochenski
2007/08,"February 26, 2008",Arizona Coyotes,"Marcel Hossa
 Al Montoya",New York Rangers,"Josh Gratton
 David LeNeveu
 Fredrik Sjostrom
2009 conditional 5th round pick (if David LeNeveu is not signed by Rangers and Al Montoya plays at least 15 games for Coyotes in 2008-09) (#126-Roman Horak)"
2007/08,"February 26, 2008",St. Louis Blues,2008 4th round pick (#111-Dale Weise),New York Rangers,Christian Backman
2007/08,"February 26, 2008",Los Angeles Kings,"2008 2nd round pick (#61-Peter Delmas) 
2009 4th round pick (#119-Ben Chiarot)",Detroit Red Wings,Brad Stuart
2007/08,"February 26, 2008",Chicago Blackhawks,2008 6th round pick (#169-Ben Smith),Ottawa Senators,Martin Lapointe
2007/08,"February 26, 2008",Buffalo Sabres,"Steve Bernier
2008 1st round pick (#26-Tyler Ennis)",San Jose Sharks,"Brian Campbell
2008 7th round pick (#194-Drew Daniels)"
2007/08,"February 26, 2008",San Jose Sharks,2008 7th round pick (#186-Jason Demers),New York Islanders,Rob Davison
2007/08,"February 26, 2008",Dallas Stars,"Johan Holmqvist
 Brad Richards",Tampa Bay Lightning,"Jeff Halpern
 Jussi Jokinen
 Mike Smith
2009 4th round pick (#99-Kyle Bigos)"
2007/08,"February 26, 2008",Atlanta Thrashers,"Colby Armstrong
 Erik Christensen
 Angelo Esposito
2008 1st round pick (#29-Daultan Leveille)",Pittsburgh Penguins,"Pascal Dupuis
 Marian Hossa"
2007/08,"February 26, 2008",Washington Capitals,Alexandre Giroux,Atlanta Thrashers,Joe Motzko
2007/08,"February 26, 2008",Minnesota Wild,Chris Simon,New York Islanders,2008 6th round pick (#175-Justin DiBenedetto)
2007/08,"February 25, 2008",Tampa Bay Lightning,"Alexandre R. Picard
2009 conditional pick (2nd round if Flyers make 2008 Eastern Conference Finals otherwise 3rd round) (#52-Richard Panik)",Philadelphia Flyers,Vaclav Prospal
2007/08,"February 20, 2008",Calgary Flames,Jim Vandermeer,Philadelphia Flyers,2009 3rd round pick (#81-Adam Morrison)
2007/08,"February 19, 2008",Los Angeles Kings,2008 3rd round pick (#88-Geordie Wudrick),Philadelphia Flyers,Jaroslav Modry
2007/08,"February 11, 2008",Carolina Hurricanes,"Joe Corvo
 Patrick Eaves",Ottawa Senators,"Mike Commodore
 Cory Stillman"
2007/08,"February 8, 2008",Montreal Canadiens,Brett Engelhardt,Detroit Red Wings,Francis Lemieux
2007/08,"February 7, 2008",San Jose Sharks,J.D. Forrest,Carolina Hurricanes,future considerations
2007/08,"February 1, 2008",Edmonton Oilers,Curtis Glencross,Columbus Blue Jackets,Dick Tarnstrom
2007/08,"January 31, 2008",Carolina Hurricanes,Joe Jensen,Pittsburgh Penguins,David Gove
2007/08,"January 29, 2008",San Jose Sharks,Jody Shelley,Columbus Blue Jackets,2009 6th round pick (#176-David Pacan)
2007/08,"January 22, 2008",Columbus Blue Jackets,Mark Rycroft,Colorado Avalanche,"Darcy Campbell
 Philippe Dupuis"
2007/08,"January 17, 2008",Chicago Blackhawks,Craig Adams,Carolina Hurricanes,2009 conditional 7th round pick (if Blackhawks re-sign Craig Adams before his contract expires at the end of the 2008-09 season)
2007/08,"January 15, 2008",Dallas Stars,Dan Jancevski,Tampa Bay Lightning,Junior Lessard
2007/08,"January 10, 2008",Chicago Blackhawks,2009 7th round pick (#194-Paul Phillips),Florida Panthers,Magnus Johansson
2007/08,"January 9, 2008",Anaheim Ducks,Darryl Bootland,New York Islanders,Matt Keith
2007/08,"January 2, 2008",Boston Bruins,"Shane Hnidy
2008 6th round pick (#173-Nicholas Tremblay) 
Ducks relinquished previously acquired option to swap 2008 4th round picks",Anaheim Ducks,"Brandon Bochenski
Ducks relinquished previously acquired option to swap 2008 4th round picks"
2007/08,"December 18, 2007",Chicago Blackhawks,Ben Eager,Philadelphia Flyers,Jim Vandermeer
2007/08,"December 14, 2007",Anaheim Ducks,"Doug Weight
2008 7th round pick (#185-Paul Karpowich) 
 Michal Birner",St. Louis Blues,Andy McDonald
2007/08,"December 10, 2007",Los Angeles Kings,2008 6th round pick (#179-Braden Birch),Dallas Stars,Evgeny Fedorov
2007/08,"December 10, 2007",Dallas Stars,Jussi Timonen,Philadelphia Flyers,2009 7th round pick (#189-Marek Viedensky)
2007/08,"December 6, 2007",Boston Bruins,Alex Auld,Arizona Coyotes,"Nate DiCasmirro
2009 5th round pick (#145-Jeff Costello)"
2007/08,"November 19, 2007",Anaheim Ducks,Brian Sutherby,Washington Capitals,2009 2nd round pick (#45-Jeremy Morin)
2007/08,"November 19, 2007",Dallas Stars,Bryce Lampman,Tampa Bay Lightning,Mario Scalzo
2007/08,"November 15, 2007",Anaheim Ducks,"Geoff Platt
 Bruno St. Jacques",Columbus Blue Jackets,"Aaron Rome
 Clay Wilson
future considerations"
2007/08,"November 8, 2007",St. Louis Blues,future considerations,Colorado Avalanche,Jason Bacashihua
2007/08,"October 11, 2007",Chicago Blackhawks,2008 conditional 7th round pick (not exercised),New York Rangers,Pierre-Alexandre Parenteau
2007/08,"September 24, 2007",Boston Bruins,"Nathan Saunders
 Brett Skinner",Anaheim Ducks,Mark Mowers
2007/08,"September 11, 2007",Boston Bruins,Petteri Nokelainen,New York Islanders,"Ben Walter
2009 conditional 2nd round pick (if Nokelainen plays 50 games in 2007-08 or 90 games in 2008-09 with Bruins) (#56-Kevin Lynch)"
2007/08,"August 11, 2007",Arizona Coyotes,Radim Vrbata,Chicago Blackhawks,Kevyn Adams
2007/08,"August 1, 2007",Vancouver Canucks,Zack Fitzgerald,St. Louis Blues,Francois-Pierre Guenette
2007/08,"July 23, 2007",Boston Bruins,Carl Soderberg,St. Louis Blues,Hannu Toivonen
2007/08,"July 17, 2007",Boston Bruins,Peter Schaefer,Ottawa Senators,Shean Donovan
2007/08,"July 17, 2007",Carolina Hurricanes,Matt Cullen,New York Rangers,"Andrew Hutchinson
2008 3rd round pick (#75-Evgeny Grachev)"
2007/08,"July 5, 2007",Edmonton Oilers,"Allan Rourke
2008 3rd round pick (#73-Kirill Petrov)",New York Islanders,2008 2nd round pick (#53-Travis Hamonic)
2007/08,"July 4, 2007",Tampa Bay Lightning,rights to Bryce Lampman,New York Rangers,rights to Mitch Fritz
2007/08,"July 1, 2007",Edmonton Oilers,"Joni Pitkanen
 Geoff Sanderson
2009 3rd round pick (#82-Cameron Abney)",Philadelphia Flyers,"Joffrey Lupul
 Jason Smith"
2007/08,"July 1, 2007",Boston Bruins,Manny Fernandez,Minnesota Wild,"Petr Kalus
2009 4th round pick (#116-Alexander Fallstrom)"
2007/08,"June 25, 2007",Anaheim Ducks,Brandon Segal,Nashville Predators,future considerations
2007/08,"June 25, 2007",St. Louis Blues,"2008 conditional 4th round pick (if Blues sign Tkachuk for 07-08) (not exercised) 
rights to Keith Tkachuk",Atlanta Thrashers,2008 conditional 1st round pick
2007/08,"June 23, 2007",Boston Bruins,2007 2nd round pick (#35-Tommy Cross),Chicago Blackhawks,"2007 2nd round pick (#38-Bill Sweatt)
2007 3rd round pick (#69-Maxime Tanguay)"
2007/08,"June 23, 2007",Boston Bruins,2007 6th round pick (#169-Radim Ostrcil),Colorado Avalanche,2008 6th round pick (#167-Joel Chouinard)
2007/08,"June 23, 2007",Anaheim Ducks,"Jason King
2009 conditional 3rd round pick (dependent on number of games Shannon plays with Canucks) (not exercised)",Vancouver Canucks,Ryan Shannon
2007/08,"June 23, 2007",Calgary Flames,2007 5th round pick (#143-Mickey Renaud),Colorado Avalanche,"2007 6th round pick (#155-Jens Hellgren)
2007 6th round pick (#169-Radim Ostrcil)"
2007/08,"June 23, 2007",Washington Capitals,"2007 3rd round pick (#84-Phil Desimone) 
2008 2nd round pick (#58-Dmitri Kugryshev)",Philadelphia Flyers,2007 2nd round pick (#41-Kevin Marshall)
2007/08,"June 23, 2007",Montreal Canadiens,2007 7th round pick (#192-Scott Kishel),Carolina Hurricanes,Michael Leighton
2007/08,"June 23, 2007",Los Angeles Kings,2007 4th round pick (#95-Alec Martinez),Washington Capitals,"2007 6th round pick (#154-Dan Dunn)
2008 4th round pick (#93-Braden Holtby)"
2007/08,"June 23, 2007",Anaheim Ducks,Stephen Dixon,Pittsburgh Penguins,Tim Brent
2007/08,"June 23, 2007",Buffalo Sabres,"2007 5th round pick (#139-Bradley Eidsness) 
2007 5th round pick (#147-Jean-Simon Allard)",Calgary Flames,2007 4th round pick (#116-Keith Aulie)
2007/08,"June 23, 2007",Tampa Bay Lightning,"2007 5th round pick (#150-Matt Marshall) 
2007 7th round pick (#183-Torrie Jung) 
2007 7th round pick (#210-Justin Courtnall)",Ottawa Senators,2008 4th round pick (#119-Derek Grant)
2007/08,"June 23, 2007",San Jose Sharks,2007 3rd round pick (#91-Tyson Sexsmith),Colorado Avalanche,"2007 4th round pick (#113-Kent Patterson)
2007 5th round pick (#143-Mickey Renaud)
2008 6th round pick (#170-Jonas Holos)"
2007/08,"June 23, 2007",Dallas Stars,"2007 5th round pick (#128-Austin Smith) 
2007 5th round pick (#129-Jamie Benn) 
2007 5th round pick (#149-Michael Neal)",Columbus Blue Jackets,2007 4th round pick (#94-Maksim Mayorov)
2007/08,"June 23, 2007",Vancouver Canucks,Jim Sharrow,Atlanta Thrashers,Jesse Schultz
2007/08,"June 22, 2007",Calgary Flames,"2007 1st round pick (#24-Mikael Backlund) 
2007 3rd round pick (#70-John Negrin)",St. Louis Blues,2007 1st round pick (#18-Ian Cole)
2007/08,"June 22, 2007",Calgary Flames,"Adrian Aucoin
2007 7th round pick (#186-C.J. Severyn)",Chicago Blackhawks,"Steve Marr
 Andrei Zyuzin"
2007/08,"June 22, 2007",Arizona Coyotes,"2007 1st round pick (#30-Nick Ross) 
2007 2nd round pick (#36-Joel Gistedt)",Edmonton Oilers,2007 1st round pick (#21-Riley Nash)
2007/08,"June 22, 2007",Nashville Predators,"2007 2nd round pick (#58-Nick Spaling) 
2007 or 2008 conditional 2nd round pick (2008 #40-Aaron Ness) 
2008 1st round pick (#9-Josh Bailey)",Florida Panthers,Tomas Vokoun
2007/08,"June 22, 2007",Toronto Maple Leafs,"Mark Bell
 Vesa Toskala",San Jose Sharks,"2007 2nd round pick (#44-Aaron Palushaj)
2009 4th round pick (#98-Craig Smith)
conditional 1st round pick (2007 #13-Lars Eller)"
2007/08,"June 22, 2007",San Jose Sharks,2007 1st round pick (#28-Nick Petrecki),Washington Capitals,"2007 2nd round pick (#41-Kevin Marshall)
2008 2nd round pick (#57-Eric Mestery)"
